Id,x,y,SLOPE_PERCENT,DS_AVGSLOPE,US_MAXSLOPE,TOTLENGTH_UCA,DRAINAGE_DENS,MEAN_MRVBF,UC_CV_PPT,UCWARMQT_PPT,CV_TEMP,MAXWARMP_TEMP,DS_MINCOLDP_TEMP,UC_SOLDEPTH,NONATVEG,UC_ROAD_DENS,TRECOV,DS_AVGRIPTRECOV,UC_RIP_TRECOV,UC_TWI,RIV,Gadbis
62734,1,1,2.1964,0.0837,33.3916,1.7196,2.6422,1.6639,20.1524,134.9939,1.57,28.1106,2.5947,0.9,0.8547,0.9996,0.039,0.3778,0.0713,9.8766,1,0
62750,1,1,0.7302,0.7302,0.7302,0.0975,14.3438,5.8841,20,132,1.57,28.3,3.2,0.9,0.5294,0,0.4706,0.4706,0.4706,11.2321,1,0
62754,1,1,1.6333,0.0987,24.0202,9.7847,2.4834,1.9749,20.7466,147.2581,1.5662,27.6855,2.5798,0.9,0.8861,1.302,0.1061,0.3605,0.2816,9.0547,1,0
62755,1,1,5.3627,0.1094,5.3627,0.3666,2.0009,0.3192,20.7031,140.1376,1.57,27.5297,2.5993,0.9,0.9039,0,0.0066,0.3762,0.0357,8.9053,1,0
62756,1,1,3.1003,0.1058,5.3627,0.4653,0.9464,0.3313,20.6534,140.2514,1.57,27.5169,2.5993,0.9,0.9552,0,0.0066,0.3762,0.0572,8.9715,1,0
62762,1,1,1.9786,0.0875,4.9506,1.174,1.6498,1.0387,20.7274,137.2366,1.57,28.0624,2.6002,0.9,0.6139,0,0.1188,0.3769,0.0616,9.0713,1,0
62763,1,1,4.9506,0.095,4.9506,0.0824,0.8081,0.0594,21.1333,138.6078,1.57,27.6902,2.6007,0.9,0.8941,0,0.0274,0.3764,0,8.5974,1,0
62764,1,1,0.0002,0.0798,54.8854,0.1948,9.188,4.1179,20,131.6226,1.57,28.3,2.6004,0.9,0.8302,0,0.151,0.3775,0.1633,14.6114,1,0
62768,1,1,2.023,0.0941,6.0898,0.0624,0.522,0.8402,20.0268,135.6689,1.57,27.9595,2.5942,0.9,0.6722,2.0302,0.0334,0.3754,0.0323,10.0608,1,0
62779,1,1,0.2409,0.0802,54.8854,1362.9599,2.0422,3.9343,21.6917,191.805,1.57,28.3,2.6004,1.0882,0.3906,1.72,0.5626,0.378,0.701,9.2987,1,0
62781,1,1,2.1067,0.0834,54.8854,0.1885,1.1247,1.2059,20.2267,133.7136,1.57,28.1317,2.6013,0.9,0.7613,1.5605,0.0573,0.3775,0.0698,10.1118,1,0
62782,1,1,11.2357,0.2265,11.6039,0.3763,1.7952,0.1151,29.626,189.3034,1.58,24.6443,2.6166,0.9,0,0.8061,1,0.3767,1,9.1323,1,0
62783,1,1,11.6039,0.227,11.6039,0.4053,2.3617,0.1908,29.5152,188.3217,1.58,24.6893,2.6166,0.9,0,0.5979,1,0.3767,1,9.3564,1,0
62790,1,1,0,0.0801,54.8854,1362.6348,2.0423,0,21.6922,191.8219,0,0,2.5963,1.0882,0,1.7201,0,0.3774,0.7012,9.2984,1,0
62793,1,1,10.7985,0.2104,11.6039,0.9099,2.3283,0.2477,29.5374,188.6612,1.58,25.2125,2.6184,0.9,0,0.8243,1,0.3758,1,9.2498,1,0
62796,1,1,8.1132,1.2347,20.8373,1.4941,1.8293,0.0827,27.5397,164.9006,1.59,27.2524,2.8008,0.9,0,1.3542,1,0.4027,1,8.2506,1,0
62802,1,1,0.0478,0.0478,0.0478,0.1835,5.5931,5.7142,20,132.0244,1.57,28.2988,3.2,0.9,0.9878,0,0,0,0,11.0664,1,0
62804,1,1,4.929,1.6146,26.3819,11.214,1.8827,0.1587,29.1114,183.622,1.59,27.3422,2.7314,0.9,0,2.827,1,0.5048,1,9.3662,1,0
62814,1,1,3.1883,0.1224,5.1267,0.4211,1.2087,0.3548,20.6062,142.031,1.57,27.3317,2.5825,0.9,0.7405,1.6321,0.078,0.361,0.2348,8.8856,1,0
62825,1,1,2.4298,0.0864,9.84,18.4072,2.3965,0.7625,25.4319,145.5802,1.6,28.2795,2.6215,0.9,0.4375,1.3413,0.2232,0.39,0.2923,9.2304,1,0
62837,1,1,2.3795,0.086,33.3916,9.7653,2.2876,1.7988,20.9973,144.561,1.57,28.0558,2.5965,0.9,0.3712,0.9985,0.2025,0.3784,0.1698,9.1423,1,0
62838,1,1,3.583,0.0881,9.84,0.4446,2.4534,1.6365,23.9514,140.0795,1.6,28.2424,2.6214,0.9,0.9625,3.4124,0.0287,0.3899,0.1184,10.8963,1,0
62844,1,1,7.4081,0.119,18.4557,0.2673,1.5186,0.1883,23.1659,144.4136,1.58,27.472,2.6209,0.9,0.6591,2.6313,0.2182,0.3734,0.2372,8.8335,1,0
62848,1,1,9.4087,0.1342,18.4557,0.0783,0.6375,0.2266,23.4397,146.3876,1.58,27.3951,2.6216,0.9,0.6678,1.0317,0.1499,0.3749,0.25,9.0977,1,0
62850,1,1,16.868,2.0913,26.3819,0.3107,1.696,0.0076,26.9716,161.0371,1.5877,26.5714,2.7119,0.9,0,5.9003,1,0.5202,1,8.2401,1,0
62851,1,1,5.7091,0.0925,5.7091,0.159,1.0714,0.4058,20.345,137.6819,1.57,27.7642,2.5954,0.9,0.1833,0,0,0.3772,0,9.464,1,0
62854,1,1,1.2133,0.0997,24.0202,15.4673,2.4917,1.5997,20.5341,146.2551,1.5626,27.6607,2.5805,0.9,0.8531,1.2601,0.135,0.3607,0.3617,9.4843,1,0
62856,1,1,1.6236,0.0898,4.644,2.1048,1.7095,1.1859,21.2943,138.0851,1.5733,28.1143,2.6045,0.9,0.6134,2.2226,0.2016,0.3778,0.3402,9.6538,1,0
62865,1,1,0.9012,0.9012,0.9012,0.4248,9.8328,2.0654,20,132.7407,1.57,28.2565,3.2,0.9,0.6944,0,0.0185,0.0274,0.0274,10.038,1,0
62869,1,1,16.6223,0.1948,18.4557,2.812,1.792,0.0367,29.0415,185.8963,1.58,25.469,2.6199,0.9,0,1.9492,1,0.3749,1,9.1801,1,0
62874,1,1,2.1225,0.0873,42.4264,51.973,2.1191,0.6571,28.3408,174.8896,1.6,28.1228,2.6209,0.9,0.6228,2.3676,0.3741,0.3902,0.9188,9.1245,1,0
62877,1,1,4.644,0.0969,4.644,0.6797,3.2553,0.5571,21.4387,138.0536,1.5792,27.9157,2.6051,0.9,0.3966,1.6389,0.0479,0.3775,0.1564,9.4583,1,0
62879,1,1,6.4563,0.0966,6.4563,0.4714,2.1235,0.2914,20.3009,137.5622,1.57,27.7216,2.5979,0.9,0.8811,0,0.0144,0.3772,0.0388,8.9683,1,0
62880,1,1,2.8807,0.1082,18.4557,12.6478,2.0329,0.4467,26.1276,164.4878,1.58,27.6647,2.6207,0.9,0.7925,1.5167,0.1742,0.3736,0.6455,8.8968,1,0
62881,1,1,9.2977,0.1177,18.4557,1.4612,3.306,0.2245,23.8054,149.2271,1.58,27.1441,2.6203,0.9,0.8136,0.8647,0.1195,0.3728,0.1503,8.8392,1,0
62886,1,1,4.9398,0.1011,5.3627,1.1265,1.3962,0.4872,20.5811,139.7898,1.57,27.7527,2.5988,0.9,0.9606,0,0.0333,0.3767,0.0757,9.0542,1,0
62887,1,1,4.5073,0.0936,6.4563,1.6235,1.49,0.484,20.4695,139.2305,1.57,27.8687,2.5981,0.9,0.9485,0.1432,0.0472,0.3771,0.0511,9.0706,1,0
62890,1,1,5.8229,0.121,18.4557,1.619,2.1169,0.1844,24.2291,151.3143,1.58,27.231,2.621,0.9,0.6792,0.4451,0.1501,0.374,0.3753,8.471,1,0
62891,1,1,3.0548,0.1126,18.4557,12.2356,2.0567,0.4341,26.2729,165.4569,1.58,27.7447,2.6211,0.9,0.5533,1.4859,0.4266,0.3742,0.6532,8.8889,1,0
62898,1,1,5.5585,0.0923,5.7091,0.2266,1.1679,0.4299,20.2474,137.301,1.57,27.8076,2.5954,0.9,0.3402,0,0.0227,0.3772,0,9.3436,1,0
62903,1,1,1.5334,0.0934,6.0898,5.654,1.9608,0.8418,20.6816,139.5535,1.57,28.0105,2.5942,0.9,0.4061,0.546,0.0175,0.3754,0.0515,9.3515,1,0
62911,1,1,0,0.08,54.8854,1362.0266,2.0421,2.973,21.6926,191.8421,1.57,28.2794,2.5973,1.0883,0.6432,1.7204,0.2815,0.3775,0.7016,9.2984,1,0
62914,1,1,1.8822,0.09,42.4264,0.0707,0.5357,0.2635,24.6061,142.1212,1.6,27.8773,2.621,0.9,0.4909,0,0.5091,0.3905,0.6154,9.3747,1,0
62923,1,1,10.3173,1.1321,20.8373,0.5121,1.6268,0.0574,26.4053,154.4879,1.5902,27.0316,2.8086,0.9,0,1.5017,1,0.3778,1,8.1556,1,0
62925,1,1,0.8819,0.101,24.0202,5.4989,1.913,0.7285,20.0668,141.4218,1.5613,27.6574,2.5813,0.9,0.8824,0.2455,0.1176,0.3606,0.1621,9.6509,1,0
62930,1,1,4.8459,0.1086,5.6031,0.1424,1.2363,0.4714,19.9618,139.2292,1.5643,27.5351,2.582,0.9,0.8299,2.3055,0.1285,0.36,0,9.1147,1,0
62931,1,1,2.9835,0.0979,6.0898,4.7825,1.8879,1.3131,20.7155,139.9828,1.57,28,2.5951,0.9,0.3333,0.5917,0,0.3748,0.058,9.3031,1,0
62964,1,1,2.4233,0.1025,13.9078,7.7309,2.4428,0.8259,21.0269,149.159,1.56,27.4906,2.5804,0.9,0.8054,0.6852,0.0945,0.3603,0.2617,8.6859,1,0
62965,1,1,7.6549,4.0474,11.8373,0.526,1.4611,0.4588,30.0789,191.8311,1.58,24.4904,2.532,0.9,0,4.5032,1,0.5735,1,9.7361,1,0
62969,1,1,3.645,0.0989,6.0898,0.5487,2.1202,0.5144,20.5889,137.0355,1.57,27.8739,2.595,0.9,0.1669,0,0.0356,0.3748,0,9.5348,1,0
62974,1,1,0.8455,0.0835,33.3916,67.5372,2.0696,0.4619,20.5011,147.3675,1.57,27.9458,2.5964,0.9,0.6569,0.9828,0.118,0.3782,0.271,9.3528,1,0
62975,1,1,2.069,0.0867,33.3916,2.4708,1.7905,0.3878,20.4061,138.7626,1.57,27.9234,2.5973,0.9,0.8655,0.1131,0.0117,0.3777,0.0468,9.0722,1,0
62978,1,1,2.8526,0.0903,13.094,0.9215,1.7872,0.5473,20.3251,138.149,1.57,27.9274,2.5973,0.9,0.2374,0.1712,0.1005,0.3784,0.134,9.2717,1,0
62993,1,1,3.5846,0.0854,54.8854,0.1876,1.3635,0.4881,20.3866,135.4041,1.57,28.0209,2.5981,0.9,0.6977,0.9761,0.0581,0.3774,0.3023,9.349,1,0
63005,1,1,8.0479,0.1381,8.0479,0.0719,0.6753,0.1062,20.8496,143.1165,1.57,27.2763,2.6056,0.9,0.6692,0,0,0.3731,0,8.3644,1,0
63006,1,1,4.1309,0.1329,4.1309,0.0435,0.2534,0.0898,20.8671,142.7552,1.57,27.3093,2.6052,0.9,0.62,0,0,0.3735,0,8.2521,1,0
63009,1,1,0.2335,0.2335,0.2335,0.2486,14.4554,4.4482,20,132,1.57,28.3,3.2,0.9,0.9535,0,0.0466,0.0466,0.0466,12.6672,1,0
63013,1,1,3.7532,0.1078,3.7532,0.9556,2.4253,0.5446,22.4497,141.0203,1.58,27.6577,2.6197,0.9,0.5178,0,0.0955,0.3718,0.1909,9.3733,1,0
63014,1,1,2.6737,0.1062,3.7532,0.2997,1.7588,0.2497,22.0751,140.4014,1.58,27.6995,2.6197,0.9,0.8028,0,0.0234,0.3716,0.029,9.0872,1,0
63022,1,1,5.2187,0.0983,7.4755,0.0907,0.8494,0.3206,20.2135,137.3184,1.57,27.7891,2.598,0.9,0.4906,0,0.131,0.3785,0.4117,8.9944,1,0
63041,1,1,5.1089,0.1014,5.3627,0.3087,1.6282,0.2391,20.2257,138.3945,1.57,27.6857,2.5987,0.9,0.9684,0,0.0169,0.3765,0,8.7825,1,0
63043,1,1,0.8254,0.1021,5.6031,5.1916,1.9003,1.8903,20.0773,141.5429,1.56,27.656,2.5821,0.9,0.9036,0.1611,0.0783,0.3604,0.163,9.6738,1,0
63048,1,1,1.7804,0.0898,42.4264,51.2415,2.1229,1.1782,28.406,175.438,1.6,28.0989,2.6212,0.9,0.7717,2.4056,0.2283,0.3906,0.9232,9.1169,1,0
63049,1,1,4.985,0.097,42.4264,0.4453,1.3811,0.3365,24.9541,144.1203,1.5992,27.7295,2.6211,0.9,0.7829,0.7185,0.2171,0.3901,0.0484,9.2431,1,0
63053,1,1,3.596,0.0856,54.8854,0.5854,2.4475,0.5617,20.4498,135.6187,1.57,27.9791,2.5971,0.9,0.6204,0.8225,0.0602,0.3769,0.0571,9.5011,1,0
63056,1,1,1.8992,0.0926,4.644,1.0588,1.142,0.8015,21.2921,138.3395,1.5705,28.0151,2.6052,0.9,0.7009,2.3899,0.1043,0.3778,0.4053,9.6438,1,0
63062,1,1,11.8373,4.1636,11.8373,0.2597,1.7985,0.7503,30,192.0416,1.5753,24.5283,2.5329,0.9,0,3.4658,1,0.5735,1,10.2198,1,0
63065,1,1,0.1508,0.1508,0.1508,0.215,14.1457,5.1238,20,132.8684,1.57,28.3,3.2,0.9,1,0,0,0,0,11.5146,1,0
63066,1,1,0,0.1278,0,0.033,0.3247,0.1447,20.6339,141.8425,1.5699,27.372,2.6052,0.9,0.6339,0,0,0.3738,0,8.3721,1,0
63069,1,1,4.1127,0.0908,4.9506,0.508,1.7185,0.291,20.6252,136.6888,1.57,27.9057,2.6001,0.9,0.3559,0,0.0474,0.3768,0.1,8.9448,1,0
63070,1,1,17.7838,1.8712,18.9383,0.5143,1.4191,0.0101,27.521,164.7737,1.5854,26.3542,2.7703,0.9,0,0.2992,1,0.4257,1,8.2098,1,0
63071,1,1,10.0383,1.2205,10.0383,0.697,2.067,0.0965,26.2183,152.1186,1.5926,27.1949,2.8104,0.9,0,0,1,0.3625,1,8.2772,1,0
63072,1,1,4.8011,0.1219,8.0479,0.0707,0.6646,0.1902,20.4962,141.203,1.5696,27.3868,2.6091,0.9,0.5714,1.8774,0.0226,0.3743,0,8.9119,1,0
63073,1,1,6.029,1.4304,48.1767,12.1398,2.2807,0.1026,28.9478,182.5981,1.5875,26.82,2.7469,0.9,0,1.5865,0.9999,0.4517,1,9.2147,1,0
63085,1,1,10.6271,1.7476,48.1767,9.5959,2.3568,0.325,29.4422,187.1592,1.59,27,2.7338,0.9,0,1.86,1,0.4706,1,9.362,1,0
63096,1,1,1.5977,0.0886,9.84,4.7078,2.567,1.051,24.9093,142.2236,1.6,28.2448,2.6218,0.9,0.5121,1.5922,0.3515,0.3897,0.5239,9.0495,1,0
63097,1,1,8.2981,3.9443,12.2743,1.252,1.7633,0.2165,29.9386,190.8451,1.58,24.7564,2.5681,0.9,0,3.012,1,0.5614,1,9.6921,1,0
63101,1,1,3.4039,0.0977,4.0091,0.07,0.5486,0.5786,21.069,138.0658,1.57,27.9241,2.6059,0.9,0.9154,0,0.0407,0.3772,0,9.5474,1,0
63102,1,1,9.8032,2.0161,48.1767,0.0624,0.5738,0.0062,27.6728,170.5735,1.5814,25.9426,2.7052,0.9,0,0.1758,1,0.4882,1,8.104,1,0
63106,1,1,0.6069,0.0844,33.3916,64.1301,2.0986,0.8959,20.5201,148.0379,1.5694,27.9412,2.5973,0.9,0.5319,1.0086,0.2204,0.3784,0.278,9.3628,1,0
63107,1,1,2.526,0.0934,42.4264,50.4699,2.1291,1.2538,28.4734,176.0329,1.6,28.093,2.6214,0.9,0.3488,2.4387,0.6511,0.3914,0.9342,9.1086,1,0
63108,1,1,5.2562,0.1009,42.4264,0.3549,2.2068,0.3411,25.0896,145.0746,1.5968,27.6791,2.6214,0.9,0.6343,0,0.3657,0.3909,0.0508,9.4691,1,0
63114,1,1,7.6722,0.2058,11.6039,0.9764,1.3209,0.244,29.618,189.8966,1.5764,24.6514,2.6181,0.9,0,2.9599,1,0.3758,1,9.4298,1,0
63121,1,1,2.3409,0.1033,24.0202,9.4704,3.0913,2.0309,21.0766,151.4659,1.56,27.6082,2.5813,0.9,0.8265,2.1579,0.1325,0.3604,0.4834,9.1986,1,0
63127,1,1,10.2232,3.8657,12.2743,0.726,2.5965,0.2414,29.475,185.5765,1.58,24.9272,2.6008,0.9,0,2.1109,1,0.5485,1,9.2183,1,0
63130,1,1,14.9743,1.9387,26.3819,0.8143,3.6878,0.037,26.9783,163.6105,1.5842,26.4201,2.7185,0.9,0,0,1,0.5048,1,8.7417,1,0
63147,1,1,8.5431,3.8163,12.2743,2.2435,1.856,0.1592,29.773,189.7737,1.5798,25.0658,2.6029,0.9,0,2.1348,1,0.5485,1,9.6689,1,0
63151,1,1,6.1395,0.1268,6.1395,0.2469,1.286,0.4722,20.775,142.2979,1.5671,27.6922,2.6048,0.9,0.8824,0,0,0.3741,0,8.3483,1,0
63154,1,1,7.1791,0.1102,51.7,2.4325,3.2364,0.3701,23.3363,146.5785,1.5803,27.3021,2.6195,0.9,0.5407,0,0.1847,0.3724,0.2041,9.1213,1,0
63158,1,1,0.0656,0.0656,0.0656,0.1992,16.0647,4.0959,20,133,1.57,28.3,3.2,0.9,0.7742,0,0.2258,0.2258,0.2258,13.7295,1,0
63172,1,1,4.7356,0.128,4.7356,0.229,1.2029,0.5521,20.4265,140.6239,1.568,27.5833,2.6047,0.9,0.4189,0,0.0405,0.3743,0.1385,8.8932,1,0
63173,1,1,13.3658,3.673,13.3658,3.1744,2.0683,0.0738,29.6789,188.6763,1.58,25.4147,2.636,0.9,0,2.0659,1,0.5348,1,9.5557,1,0
63174,1,1,1.7834,0.0958,42.4264,49.9819,2.1244,1.333,28.4998,176.2714,1.6,28.0743,2.6216,0.9,0.5714,2.4571,0.4286,0.392,0.9386,9.1051,1,0
63188,1,1,10.1015,2.026,48.1767,9.5052,2.3993,0.1056,29.4918,187.6246,1.5841,26.7017,2.7164,0.9,0,1.9068,1,0.4882,1,9.3961,1,0
63195,1,1,1.3812,0.0883,9.84,13.5063,2.3279,1.5021,25.6108,146.6905,1.6,28.261,2.6218,0.9,0.926,1.2398,0.074,0.3896,0.2214,9.2843,1,0
63201,1,1,4.6478,0.1209,4.7356,0.2657,1.3895,1.8816,20.4247,140.613,1.56,27.8,2.6041,0.9,0.5,0,0,0.3747,0.1343,8.923,1,0
63202,1,1,0,0.1139,4.7356,0.274,1.433,0,20.4247,140.613,0,0,2.6034,0.9,0,0,0,0.3753,0.1343,8.923,1,0
63203,1,1,4.2642,0.1205,4.7356,0.3087,2.5221,0.3314,20.4346,140.7353,1.5686,27.4471,2.6079,0.9,0.8399,0,0.0033,0.3753,0,8.831,1,0
63208,1,1,2.2344,0.104,51.7,14.863,2.1473,0.6158,25.8286,162.5759,1.58,27.8,2.6205,0.9,0.8062,1.4185,0.1489,0.3731,0.5826,8.9253,1,0
63209,1,1,0.933,0.1009,51.7,99.9178,2.2624,1.0649,26.0223,168.0458,1.58,27.8978,2.62,0.9,0.413,1.6459,0.587,0.3731,0.695,9.1382,1,0
63210,1,1,10.8153,0.1287,10.8153,2.6014,2.8561,0.1175,25.7413,163.235,1.5793,26.3546,2.6211,0.9,0.3887,0.7203,0.5652,0.3733,0.4766,8.5262,1,0
63213,1,1,1.4642,0.1043,5.6031,4.4519,1.8941,1.4573,20.1329,141.8383,1.56,27.5961,2.5829,0.9,0.9772,0.139,0,0.3598,0.1763,9.5894,1,0
63220,1,1,4.8541,1.7159,26.3819,10.7102,1.8786,0.052,29.2292,184.7838,1.5871,26.7628,2.7153,0.9,0,2.7639,1,0.5202,1,9.405,1,0
63222,1,1,14.1734,2.4179,48.1767,6.8957,2.2567,0.0694,29.5167,187.8729,1.5801,26.5442,2.698,0.9,0,1.9376,1,0.5048,1,9.4335,1,0
63229,1,1,32.8891,3.3701,48.1767,4.5357,2.1504,0.0314,29.5879,188.084,1.58,25.5155,2.6666,0.9,0,2.0873,1,0.5202,1,9.4907,1,0
63242,1,1,2.9952,0.109,5.6031,0.8543,1.7621,0.5733,20.2038,140.7483,1.5627,27.4155,2.5834,0.9,0.6394,0.3025,0.0173,0.3593,0.0158,9.5313,1,0
63248,1,1,4.5302,0.1104,6.9352,0.3957,1.921,1.0587,20.7223,142.0194,1.56,27.8,2.6074,0.9,0.125,0,0,0.3758,0,8.5415,1,0
63249,1,1,6.9352,0.1141,6.9352,0.633,1.9932,0.8752,20.4232,140.6285,1.56,27.76,2.6074,0.9,1,0,0,0.3758,0.072,8.9092,1,0
63252,1,1,1.1522,0.0996,51.7,102.6566,2.282,1.7093,25.9712,167.641,1.58,27.8994,2.6195,0.9,0.6343,1.6159,0.2971,0.3726,0.6822,9.142,1,0
63253,1,1,2.9939,0.1024,51.7,1.5942,2.4362,0.501,22.2903,140.6125,1.58,27.7964,2.6194,0.9,0.8844,0,0.0355,0.3721,0.1425,9.3698,1,0
63262,1,1,6.2043,0.1047,42.4264,0.3556,0.9173,0.19,25.7317,148.8184,1.5922,27.4364,2.6214,0.9,0.5356,0.3292,0.4644,0.3915,0.039,8.9869,1,0
63265,1,1,3.2552,0.0924,4.9506,0.895,1.5723,0.3498,20.6964,137.1947,1.57,27.8507,2.6009,0.9,0.5341,0,0.026,0.3764,0.0319,9.0818,1,0
63267,1,1,1.3465,0.098,51.7,104.2708,2.2846,2.989,25.9184,167.2532,1.58,28,2.6189,0.9,0,1.5927,1,0.3725,0.6738,9.1453,1,0
63271,1,1,2.3764,0.1014,6.0898,3.2457,2.026,0.8036,20.7903,140.202,1.57,27.9241,2.5959,0.9,0.2532,0.8936,0.0025,0.3743,0.022,9.332,1,0
63272,1,1,1.0885,0.1023,51.7,84.8488,2.2794,1.7966,26.0603,169.0779,1.58,27.8959,2.6206,0.9,0.4948,1.6891,0.5051,0.3736,0.7143,9.1768,1,0
63273,1,1,2.9521,0.1066,51.7,0.2314,1.7532,1.1369,22.0152,139.2152,1.58,27.8261,2.621,0.9,0.9909,3.6156,0.0091,0.373,0,10.059,1,0
63277,1,1,4.4737,0.1082,6.0898,0.2749,2.015,0.5274,20.7185,137.5572,1.57,27.8129,2.5966,0.9,0.0997,0,0.0029,0.3737,0.0169,9.5413,1,0
63285,1,1,0.5437,0.5437,0.5437,0.2051,6.5724,5.9081,20,133,1.57,28.3,3.2,0.9,0.7436,0,0.2563,0.2941,0.2941,12.6032,1,0
63287,1,1,5.6156,0.093,33.3916,0.2571,1.8366,0.4808,20.02,137.1371,1.5606,27.802,2.5981,0.9,0.3771,4.0967,0.1315,0.3782,0.28,9.6108,1,0
63289,1,1,4.2525,0.1148,8.0479,0.7193,1.6901,0.6877,20.3712,140.6147,1.5624,27.5736,2.6087,0.9,0.8346,2.1279,0.063,0.3748,0.0479,9.1668,1,0
63291,1,1,0.1607,0.0808,15.1212,7.6898,2.9792,3.4891,20.5752,135.8766,1.57,28.2578,2.6004,0.9,0.8723,1.2301,0.1241,0.3775,0.1598,10.1867,1,0
63296,1,1,6.1086,0.1217,10.8153,1.168,3.3835,0.2128,23.9189,150.044,1.58,27.195,2.6217,0.9,0.7798,0.0304,0.1368,0.373,0.2744,8.7701,1,0
63299,1,1,0.5764,0.0817,4.9181,1.0928,2.4972,0.98,20.4899,135.0411,1.57,28.1411,2.6021,0.9,0.9186,1.1141,0.0457,0.3766,0.0154,10.15,1,0
63300,1,1,0.129,0.0809,4.9181,5.2291,2.68,5.2016,20.7224,136.7667,1.57,28.27,2.6013,0.9,0.85,1.2921,0.15,0.3772,0.1155,9.6494,1,0
63305,1,1,6.9594,1.8748,26.3819,9.8594,1.9505,0.1381,29.5406,187.8727,1.5863,26.7988,2.7009,0.9,0,2.8425,1,0.5348,1,9.5048,1,0
63313,1,1,23.6617,2.3809,26.3819,0.1831,1.4443,0.0362,27.9842,170.0978,1.5822,26.0303,2.6902,0.9,0,5.4254,1,0.5348,1,8.4236,1,0
63320,1,1,18.9383,1.9156,18.9383,0.8267,2.0046,0.0465,27.7401,166.451,1.5841,26.2638,2.7689,0.9,0,2.3585,1,0.4257,1,8.2738,1,0
63324,1,1,2.3456,0.1084,8.0479,0.7709,1.6375,0.6143,20.3356,140.4282,1.5624,27.6619,2.6081,0.9,0.9558,1.9236,0,0.3753,0.0449,9.2149,1,0
63328,1,1,24.6767,3.1135,48.1767,2.1634,2.3722,0.0102,29.468,188.3768,1.58,25.9011,2.6721,0.9,0,1.6645,1,0.5202,1,9.3371,1,0
63347,1,1,0.6873,0.0853,33.3916,63.4931,2.1025,0.8231,20.5289,148.1822,1.5636,27.9226,2.5982,0.9,0.7767,0.9818,0.1883,0.3782,0.2759,9.3556,1,0
63349,1,1,2.8757,0.0999,42.4264,49.5297,2.1418,0.816,28.549,176.7537,1.5993,27.9967,2.6218,0.9,0.4837,2.4943,0.5163,0.3926,0.9447,9.1063,1,0
63355,1,1,4.7316,0.1114,51.7,0.1756,1.155,0.7363,22.4,140.8132,1.58,27.7395,2.6214,0.9,0.9395,0,0.0605,0.3733,0.1818,9.7479,1,0
63356,1,1,1.5887,0.1045,51.7,84.3643,2.2768,1.2985,26.079,169.2169,1.58,27.8493,2.6211,0.9,0.7051,1.6799,0.2902,0.3735,0.7162,9.1717,1,0
63361,1,1,12.2743,4.0579,12.2743,0.4818,1.6847,0.3998,29.8643,191.372,1.5727,24.5957,2.5666,0.9,0,1.395,1,0.5614,1,9.8635,1,0
63372,1,1,26.3819,2.5956,26.3819,0.1307,1.2617,0.0189,28.0193,170.9344,1.5812,25.9907,2.6766,0.9,0,4.9385,1,0.5485,1,8.3092,1,0
63380,1,1,5.9401,0.107,8.0479,0.5204,3.604,0.2174,20.3961,140.0111,1.5687,27.5177,2.6057,0.9,0.5679,0,0.0554,0.3765,0.1195,8.6351,1,0
63389,1,1,4.0091,0.0987,4.0091,0.606,1.1331,0.4932,21.46,138.9783,1.5713,27.8572,2.6058,0.9,0.6111,3.3457,0.0801,0.3779,0.4662,9.4772,1,0
63396,1,1,4.8269,0.0899,4.9181,0.2126,1.4176,0.3877,20.6853,136.1653,1.57,28.076,2.603,0.9,0.9387,3.015,0.0133,0.3761,0,9.2252,1,0
63397,1,1,1.1537,0.0826,4.9181,4.043,2.6853,2.6449,20.7938,137.288,1.57,28.2064,2.6022,0.9,0.9894,1.3507,0.0106,0.3766,0.1357,9.4915,1,0
63402,1,1,3.0289,0.108,24.0202,8.0588,3.144,1.1243,21.302,153.5181,1.56,27.4996,2.582,0.9,0.707,2.5792,0.2015,0.3603,0.5412,9.0479,1,0
63411,1,1,1.0678,0.0962,51.7,106.5111,2.2777,1.4866,25.8287,166.6314,1.5737,27.8825,2.6184,0.9,0.6387,1.5931,0.2333,0.3716,0.666,9.1714,1,0
63412,1,1,3.1874,0.0993,51.7,0.2397,1.0955,0.4648,21.9141,139.2651,1.5761,27.785,2.6183,0.9,0.7075,1.9158,0.0365,0.3714,0.2917,9.3072,1,0
63419,1,1,4.9948,0.1022,9.0186,0.4004,1.4466,0.3427,20.25,139.1879,1.5675,27.6053,2.6041,0.9,0.7081,0,0.1156,0.3775,0.242,9.078,1,0
63420,1,1,1.2732,0.0964,9.0186,29.4657,2.0548,3.9101,20.4702,148.717,1.56,27.9,2.6044,0.9,1,1.0303,0,0.3771,0.2575,9.4565,1,0
63421,1,1,15.4709,2.2747,26.3819,9.6121,1.9551,0.0311,29.5945,188.4407,1.5837,26.3978,2.6822,0.9,0,2.8184,1,0.5485,1,9.535,1,0
63425,1,1,1.0776,0.098,9.0186,6.0873,2.0936,1.6457,20.0483,139.7396,1.5606,27.845,2.6052,0.9,0.7982,0.5338,0.1743,0.3769,0.115,9.7351,1,0
63426,1,1,2.6162,0.0899,13.094,8.2341,2.3339,0.5618,21.1595,146.2171,1.5697,27.8599,2.5973,0.9,0.7586,0.9892,0.1125,0.3783,0.1492,9.0226,1,0
